3.96528	-8.13183	-0.602039	-1.62566	10.8377	3.74788	4.65778	-3.27772	-0.0515373	-0.922963	10.1329	3.63824	4.54565	-3.33077	-0.0297472	-1.09795	10.2226	3.64424	4.20536	-6.05908	-0.364843	-1.57368	10.8849	3.86701	4.66802	-3.2515	-0.0401894	-0.89605	10.0894	3.65381	4.59907	-3.19986	-0.0141987	-1.08205	10.01	3.64323	
4.50884	-4.98149	-0.184457	-2.26064	10.5352	3.89695	4.72603	-3.25786	-0.0172165	-1.08691	10.0128	3.7327	4.6275	-3.14558	-0.00814137	-0.869463	9.99851	3.64166	4.60465	-4.40751	-0.139647	-1.51497	10.3932	3.92898	4.67711	-3.20513	-0.0138966	-0.867741	10.0142	3.68804	4.59559	-3.16738	-0.00968067	-0.91547	9.9973	3.64113	
3.98968	-5.94061	-0.382749	-2.11965	10.882	3.83562	4.66355	-3.13852	-0.00855733	-0.941253	10	3.64173	4.6445	-3.135	-0.00912206	-0.982149	10	3.64	4.13449	-4.91871	-0.200796	-1.64566	10.5865	3.90728	4.68303	-3.14386	-0.0102905	-0.738201	10	3.65029	4.64591	-3.16167	-0.0102486	-0.791356	10	3.64338	
3.87156	-6.4835	-0.362219	-1.85683	10.499	3.79913	4.68642	-3.13388	-0.00649013	-0.611021	10.0036	3.64792	4.66978	-3.12867	-0.00795702	-0.683337	10	3.64	3.92892	-5.24931	-0.228376	-1.73754	10.7996	3.86449	4.671	-3.13457	-0.0114787	-0.656072	10	3.64172	4.68931	-3.14409	-0.0104428	-0.819775	10	3.64755	
4.89046	-3.78765	-0.140987	-2.26945	10.6067	3.9256	4.76832	-3.30879	-0.0236845	-1.19514	10	3.77555	4.66546	-3.13264	-0.0115758	-0.67995	10	3.64	4.74658	-4.20532	-0.125724	-2.32348	10.5435	3.8085	4.68906	-3.19271	-0.0119235	-0.880509	10	3.68943	4.70684	-3.1086	-0.00465814	-0.819027	9.97389	3.64984	
4.08754	-6.8783	-0.460497	-1.66652	10.618	3.79032	4.67833	-3.14262	-0.00893053	-0.834881	10	3.6535	4.681	-3.13186	-0.00911632	-0.809646	10	3.64	4.14784	-4.77417	-0.151678	-1.7999	10.2416	3.91906	4.66201	-3.13255	-0.0100388	-0.74482	10	3.63794	4.58195	-3.18914	-0.0134134	-1.06537	10.0392	3.64297	
4.11451	-6.39688	-0.344481	-2.25744	10.7566	3.76307	4.69356	-3.20262	-0.0108873	-1.00216	10.0115	3.69495	4.65315	-3.13565	-0.00946782	-0.878324	10	3.64	4.24831	-5.7794	-0.481226	-1.74549	11.0818	3.83739	4.6645	-3.16139	-0.00852191	-0.812868	10	3.66757	4.60658	-3.15427	-0.00909166	-1.17042	10.0406	3.64434	
3.89092	-7.14841	-0.47844	-1.77483	10.9601	3.80839	4.67994	-3.12976	-0.00923485	-0.654279	10	3.63734	4.66589	-3.13369	-0.00939194	-0.797732	10	3.64	4.07277	-5.67578	-0.363172	-1.62189	10.617	3.89475	4.67463	-3.12841	-0.00989206	-0.715491	10	3.63813	4.62191	-3.14473	-0.00979924	-0.991612	10.0184	3.64042	
4.74699	-3.7644	-0.0961466	-2.59413	10.4596	3.9293	4.69464	-3.36777	-0.0217438	-1.24918	10	3.83036	4.66418	-3.13258	-0.00909596	-1.03589	10	3.64	4.96319	-3.8539	-0.0775045	-2.35261	10.5705	3.89246	4.68739	-3.21511	-0.0118919	-1.00152	10	3.70952	4.65958	-3.15033	-0.00853353	-0.943837	10	3.65131	
4.7342	-4.17899	-0.08964	-1.88892	10.3267	3.92282	4.69235	-3.31438	-0.0147203	-1.08963	10	3.7984	4.66461	-3.13268	-0.0111439	-0.789142	10	3.64	4.73399	-3.99247	-0.0756686	-1.88872	10.481	3.88343	4.66526	-3.19275	-0.0108694	-0.801474	10.001	3.69023	4.6253	-3.15866	-0.0109472	-1.12769	10.0369	3.64431	
4.45642	-4.73126	-0.158982	-2.05366	10.5002	3.8518	4.6697	-3.16105	-0.0119215	-0.908501	10	3.66142	4.64624	-3.13182	-0.00899193	-0.771559	10	3.64	4.32931	-4.27344	-0.0864418	-1.80477	10.5417	3.87671	4.68743	-3.1336	-0.00879461	-0.86298	10	3.64	4.60968	-3.15929	-0.01282	-1.23023	10.0251	3.64	
4.15658	-4.56145	-0.118243	-2.02971	10.3929	3.86962	4.69271	-3.19627	-0.0114717	-0.996725	10	3.6933	4.69051	-3.13161	-0.0105126	-0.838845	10	3.64	4.16405	-4.57008	-0.168158	-2.01116	10.529	3.87322	4.64057	-3.14775	-0.0114388	-0.787279	10	3.65372	4.64322	-3.14499	-0.0080326	-1.02264	9.98019	3.64474	
4.14162	-5.53762	-0.221114	-1.99529	10.7819	3.80587	4.70301	-3.08068	0.0030124	-0.826035	9.9906	3.66811	4.66248	-3.06083	-0.000329736	-0.86873	9.99148	3.63624	3.89292	-5.3597	-0.284661	-1.68334	10.6045	3.85616	4.72945	-3.0225	0.00103872	-0.618168	9.98349	3.61936	4.6371	-3.11326	-0.00347371	-1.12027	10.0068	3.63411	
4.65316	-4.20623	-0.120416	-2.09261	10.6536	3.89342	4.70275	-3.25704	-0.0166647	-1.03447	10	3.75856	4.68451	-3.12976	-0.00826643	-0.781357	10	3.64	4.58267	-4.29013	-0.0887007	-1.78539	10.4137	3.85482	4.66881	-3.17229	-0.00866993	-0.768365	10	3.6765	4.63742	-3.12184	-0.00624367	-0.981224	10	3.64414	
4.61332	-3.64033	-0.0520602	-2.18144	10.6206	3.86879	4.6963	-3.24351	-0.0144021	-1.11139	10	3.72689	4.68389	-3.13377	-0.0100309	-0.845033	10	3.64	4.43943	-4.25551	-0.0605823	-2.03592	10.3105	3.89373	4.72192	-3.16853	-0.0131897	-0.879208	10	3.67234	4.62792	-3.14062	-0.00976023	-0.959123	10	3.64	
3.92791	-6.63309	-0.37852	-2.03804	10.5785	3.77493	4.63565	-3.14067	-0.00771925	-0.743933	10	3.6481	4.66753	-3.13775	-0.0122835	-0.791416	10	3.64	3.97634	-5.7384	-0.375377	-1.73876	10.9751	3.83782	4.65756	-3.12978	-0.00855342	-0.726649	10	3.63801	4.65801	-3.13824	-0.00859589	-0.911301	10.0165	3.64	
4.23779	-6.67986	-0.548528	-1.83978	10.8209	3.86187	4.70653	-3.15824	-0.0100496	-0.791157	10	3.66717	4.65743	-3.13155	-0.0100588	-0.717676	10	3.64	4.18783	-6.46841	-0.571288	-2.05922	10.7787	3.83424	4.68267	-3.13193	-0.00977249	-0.729743	10	3.64	4.64572	-3.13791	-0.0103226	-1.01035	10	3.64	
4.47528	-4.93619	-0.194061	-2.07606	10.6881	3.89972	4.70853	-3.23306	-0.0149267	-0.998429	9.99629	3.73175	4.68007	-3.13237	-0.0112373	-0.721706	10	3.64	4.5699	-4.21004	-0.126807	-2.002	10.4146	3.89926	4.67951	-3.15735	-0.0116985	-0.759057	10	3.66475	4.69891	-3.13128	-0.00681815	-0.806614	10	3.64	
4.12657	-6.89351	-0.482078	-1.68265	10.7953	3.8487	4.64544	-3.14689	-0.0134093	-0.888435	10	3.64861	4.68952	-3.13013	-0.00886025	-0.732275	10.01	3.64	4.22717	-5.39643	-0.257215	-2.17459	10.8308	3.92425	4.64883	-3.13583	-0.0112034	-0.716053	10	3.64433	4.6289	-3.143	-0.00930592	-0.954631	10	3.64	
4.88346	-3.39655	-0.00729897	-2.44275	10.4022	4.00168	4.74101	-3.34393	-0.0191592	-1.0781	10.0086	3.82138	4.66425	-3.13355	-0.00881031	-0.844981	10	3.64	4.7105	-3.93178	-0.0499148	-2.2758	10.359	3.92753	4.71415	-3.19819	-0.012229	-0.832197	10	3.70353	4.60504	-3.22856	-0.0150589	-1.21903	10.07	3.65012	
4.17216	-5.29204	-0.210576	-2.06383	10.6554	3.82299	4.6402	-3.16924	-0.00931084	-0.949617	10	3.67365	4.68475	-3.13255	-0.011608	-0.728485	10	3.64	4.13044	-4.74777	-0.162911	-2.13826	10.5126	3.86661	4.70024	-3.16606	-0.0104958	-0.848847	10	3.66836	4.63557	-3.16018	-0.0101573	-0.979173	10	3.65247	
4.46694	-4.04882	-0.103212	-2.15812	10.3084	3.89528	4.63186	-3.28022	-0.0161714	-1.15067	10.0556	3.76742	4.64267	-3.13344	-0.0085456	-0.842425	10.0131	3.64	4.44283	-4.08331	-0.0856978	-2.4196	10.4518	3.87869	4.68949	-3.16698	-0.0090795	-0.924996	10	3.67545	4.59098	-3.19637	-0.0152267	-1.2642	10.0611	3.64	
