3.98335	-8.63238	-0.455286	-1.58382	10.5989	3.82105	4.4587	-3.24908	-0.0195069	-1.4781	10.0755	3.63924	3.91142	-6.58476	-0.427938	-1.89288	10.8256	3.77198	4.65265	-3.18089	-0.0123509	-1.24821	10.0152	3.64708	3.82465	-5.32345	-0.293266	-1.62294	10.4042	3.69126	4.53402	-3.19364	-0.0164841	-1.01492	10.0509	3.64255	
4.06404	-7.26988	-0.0679833	-1.82077	10.7738	3.79177	4.56448	-3.16131	-0.00890407	-1.14134	10.0843	3.64	3.84329	-4.7384	-0.166264	-1.54864	10.5866	3.77615	4.62594	-3.14068	-0.010419	-0.909455	9.98867	3.63855	3.87209	-7.26153	-0.161909	-1.90625	10.7626	3.76689	4.67567	-3.1355	-0.0088174	-0.91704	10	3.64	
3.8702	-7.50001	-0.374715	-1.9764	11.0024	3.74679	4.6275	-3.19395	-0.0158279	-1.58171	10.1249	3.63546	3.73022	-5.85087	-0.281138	-2.19326	10.5057	3.73662	4.67344	-3.1503	-0.010515	-1.19394	10.0165	3.64	3.82604	-6.98628	-0.256957	-2.06767	10.7681	3.75323	4.67125	-3.13989	-0.0102076	-0.844278	10	3.64	
3.89603	-7.67011	-0.38429	-1.97527	10.9052	3.78038	4.55125	-3.20642	-0.0169201	-1.51988	10.0775	3.64848	3.8549	-5.76585	-0.387065	-1.84598	11.0392	3.77306	4.67928	-3.15474	-0.01107	-1.07024	10.0136	3.64399	3.75985	-6.49247	-0.263744	-1.66444	10.4853	3.72406	4.66533	-3.13994	-0.00835186	-0.856934	10	3.64	
3.86398	-7.93813	-0.394121	-1.67946	10.6104	3.77041	4.50398	-3.19752	-0.0138823	-1.37511	10.0246	3.64178	3.95966	-6.57458	-0.511633	-1.92721	10.8964	3.76946	4.62693	-3.15689	-0.0093074	-1.10264	9.99524	3.64021	3.86253	-7.14264	-0.393684	-1.75292	10.6335	3.76128	4.68928	-3.14088	-0.00652045	-0.863545	10	3.64	
3.839	-8.1327	-0.45818	-1.49181	10.2382	3.73707	4.55452	-3.23284	-0.0197307	-1.39569	10.117	3.64633	3.74823	-6.36745	-0.449389	-1.95301	11.022	3.70519	4.53363	-3.16848	-0.0103325	-1.35822	10.0139	3.64342	3.79133	-7.09307	-0.368747	-1.51519	10.6255	3.71672	4.64875	-3.23652	-0.0239097	-1.1423	10.1027	3.64	
4.2641	-7.8099	-0.193339	-2.20446	11.2957	3.88833	4.59566	-3.1631	-0.00874671	-1.14832	10.0132	3.64103	4.00984	-5.73571	-0.0643789	-1.73976	10.1686	3.85022	4.65891	-3.15395	-0.0115411	-0.879818	10	3.64915	3.93324	-6.59622	-0.0938374	-1.65001	10.8521	3.79631	4.69191	-3.13574	-0.0122787	-0.811171	10	3.64	
4.11793	-7.52929	-0.0848332	-1.93882	11.3948	3.84518	4.58577	-3.16169	-0.00641126	-1.33535	10.024	3.64004	3.92537	-5.37193	-0.117771	-1.73056	10.5691	3.81036	4.67984	-3.14921	-0.015744	-0.950451	10.0249	3.64302	3.7152	-6.30848	-0.111444	-1.54933	10.5555	3.73875	4.68314	-3.13881	-0.0113352	-0.940035	10	3.64	
3.93695	-7.53483	-0.120226	-1.92029	10.7922	3.79963	4.62233	-3.16068	-0.00908944	-1.3053	10.0337	3.64	3.71715	-5.42524	-0.165343	-1.68294	10.385	3.7491	4.59649	-3.14251	-0.0072655	-1.13324	10	3.64	3.78767	-6.87488	-0.22557	-1.82238	10.7837	3.77163	4.68895	-3.13653	-0.0100076	-0.828025	10	3.64	
4.06913	-8.13626	-0.274973	-1.91491	11.0385	3.83532	4.63041	-3.1708	-0.0132132	-1.27075	10.018	3.64	3.89863	-5.62588	-0.240874	-1.99399	10.8606	3.79091	4.6299	-3.14749	-0.0108815	-0.86882	10	3.64305	3.87213	-7.08734	-0.239259	-1.74392	10.3539	3.77589	4.67461	-3.13512	-0.00919837	-1.0364	9.98709	3.64	
4.05088	-9.04339	-0.743714	-2.16067	10.6274	3.77545	4.49067	-3.33697	-0.0177362	-1.41394	10.1308	3.64	3.82031	-6.69905	-0.426102	-2.06318	10.8799	3.71205	4.61755	-3.16027	-0.00924079	-1.14041	10	3.63766	3.97693	-8.1161	-0.480381	-1.58764	10.516	3.76725	4.56194	-3.29906	-0.0269412	-1.03358	10.0478	3.64	
4.12116	-7.79278	-0.193096	-1.82274	11.0993	3.84541	4.61317	-3.26593	-0.0273504	-1.34037	10.0898	3.64845	3.98855	-6.27833	-0.126639	-1.67229	10.2107	3.78648	4.6333	-3.18055	-0.0193248	-1.09261	9.9912	3.64978	3.83328	-6.506	-0.0570824	-1.53348	10.7988	3.77595	4.49224	-3.39235	-0.0305391	-1.00371	10.0943	3.6415	
4.10683	-8.33244	-0.270243	-1.82464	10.963	3.8045	4.62197	-3.15422	-0.00845335	-1.0429	10.0122	3.64	3.83616	-5.78934	-0.1622	-1.8052	10.4058	3.83537	4.63782	-3.14126	-0.00880931	-0.884002	10	3.64283	3.85671	-7.25438	-0.315579	-1.49139	10.3331	3.75282	4.67527	-3.13224	-0.00797473	-0.820966	10	3.64	
4.16256	-8.10009	-0.122388	-1.95754	11.1362	3.86539	4.57991	-3.16045	-0.00683853	-0.973329	10.0185	3.64	4.0084	-5.84745	-0.184499	-1.70341	10.5478	3.82742	4.71094	-3.13888	-0.0091502	-0.920506	10	3.6389	3.90568	-7.27095	-0.135883	-1.8308	11.0392	3.77048	4.69033	-3.13641	-0.00979582	-0.794666	10	3.64	
4.05281	-7.99335	-0.246673	-2.01327	11.194	3.80326	4.56486	-3.16406	-0.00995076	-1.16552	10.0042	3.64033	3.96934	-5.73292	-0.239821	-1.85043	10.758	3.7822	4.66408	-3.14195	-0.00813011	-0.918192	10	3.64	3.90481	-7.45526	-0.225868	-1.89246	10.9765	3.78436	4.65584	-3.1356	-0.00828457	-0.859735	10	3.64	
3.97368	-8.06495	-0.159755	-2.07529	10.8481	3.80905	4.65668	-3.15616	-0.00881949	-1.27847	10.056	3.64	3.83635	-5.8428	-0.0926745	-1.88764	10.4114	3.81225	4.64258	-3.14335	-0.0088375	-0.775439	10	3.64492	4.02083	-7.6615	-0.264354	-1.73609	10.8546	3.79594	4.6746	-3.13586	-0.00978597	-0.855012	10	3.64	
4.05766	-8.85779	-0.623551	-1.74438	10.8283	3.78062	4.49833	-3.18945	-0.0162263	-1.43895	10.1016	3.63961	4.01747	-6.81127	-0.570224	-1.96909	11.1746	3.76103	4.67119	-3.19098	-0.0141121	-1.19015	10.0306	3.65021	3.85265	-7.81112	-0.404567	-1.72629	10.4188	3.75742	4.64419	-3.14503	-0.0122424	-1.05301	10	3.64	
3.99314	-9.24986	-0.828775	-1.7706	10.6391	3.73447	4.52765	-3.13105	-0.0130324	-1.39136	10.054	3.64016	4.1836	-8.26505	-0.877287	-1.96552	11.1401	3.83555	4.66419	-3.19148	-0.0141552	-1.37573	10.0255	3.64741	3.83921	-8.09924	-0.558663	-1.55202	10.2846	3.69741	4.65082	-3.12733	-0.0081229	-0.873636	10.005	3.64	
4.02913	-7.87023	-0.141625	-1.76014	10.8054	3.80828	4.62298	-3.15271	-0.00699567	-1.29345	9.9931	3.64003	3.85928	-6.85692	-0.316734	-1.52564	10.2988	3.80603	4.67194	-3.14868	-0.00920322	-1.00817	10.0047	3.64195	3.85949	-6.42451	-0.263155	-1.61289	10.7227	3.77145	4.67132	-3.13743	-0.0114097	-0.987644	10	3.64	
3.98119	-7.49242	-0.0543725	-1.86415	11.1052	3.75895	4.63327	-3.23462	-0.0133533	-1.1569	9.99304	3.64038	3.90822	-6.31476	-0.157855	-1.8802	10.5079	3.7864	4.67311	-3.14325	-0.00886778	-0.940019	10	3.64	3.86266	-6.34606	-0.197229	-1.79259	10.4068	3.7678	4.69796	-3.14145	-0.0116115	-0.901026	9.99051	3.64	
3.99642	-8.83468	-0.7625	-1.85596	10.68	3.74947	4.49989	-3.27181	-0.0263615	-1.35237	10.1631	3.64231	3.89691	-7.94006	-0.559825	-1.82795	10.6147	3.7582	4.61193	-3.18976	-0.0130862	-1.24385	10.0702	3.64371	3.864	-6.92357	-0.406412	-1.70317	10.6314	3.75134	4.58672	-3.27441	-0.024781	-1.29296	10.0571	3.64	
4.23124	-8.10699	-0.125352	-1.93137	10.9195	3.85337	4.62276	-3.16518	-0.0104319	-1.05856	9.98683	3.64216	3.89913	-6.36842	-0.196327	-1.85915	10.3918	3.8299	4.69346	-3.14064	-0.00797191	-0.874391	10	3.64097	3.84901	-6.98281	-0.227129	-1.89911	10.3025	3.79046	4.71373	-3.13416	-0.0106124	-0.829232	10	3.64	
4.09234	-9.27037	-0.837424	-1.65276	10.4918	3.79979	4.63421	-3.16478	-0.00687672	-1.31659	9.99136	3.64	3.90562	-7.46275	-0.424266	-2.05864	10.1571	3.77536	4.60595	-3.15521	-0.00764852	-1.33032	10	3.64172	4.05661	-8.29732	-0.460248	-1.66887	10.6296	3.78985	4.61914	-3.14015	-0.00952778	-0.860378	10.0013	3.64	
3.96728	-8.80579	-0.559359	-1.7216	10.552	3.76418	4.62426	-3.16812	-0.00950045	-1.25524	10.1112	3.63961	3.93682	-7.24835	-0.506024	-1.55569	10.6653	3.76438	4.65228	-3.15203	-0.007227	-1.1426	10	3.64	3.85424	-7.82691	-0.363973	-1.73208	10.332	3.74475	4.62657	-3.13892	-0.00847643	-0.85251	10	3.64	
